"concept_id","concept_name","concept_code","vocabulary_id"
42876290,"deferasirox 360 MG Oral Tablet [Exjade] Box of 90 by Eurim-Pharm","OMOP4873402","RxNorm Extension"
44182766,"deferasirox 250 MG Disintegrating Oral Tablet [Exjade] Box of 84 by Abacus Medicine","OMOP3059489","RxNorm Extension"
41047664,"deferasirox 360 MG [Exjade]","OMOP2245626","RxNorm Extension"
43037296,"deferasirox 180 MG Delayed Release Oral Tablet [Exjade] Box of 30","OMOP4852342","RxNorm Extension"
46221237,"deferasirox 360 MG Oral Tablet","1607792","RxNorm"
42926841,"deferasirox 500 MG Disintegrating Oral Tablet [HEMOSIROX]","OMOP4653651","RxNorm Extension"
1594767,"deferasirox 180 MG Oral Granules","1923828","RxNorm"
40887118,"deferasirox 500 MG Oral Tablet [Exjade] Box of 84 by Aca Mueller","OMOP2085080","RxNorm Extension"
2917495,"deferasirox 250 MG Effervescent Oral Tablet","OMOP5134317","RxNorm Extension"
36782124,"deferasirox 360 MG Delayed Release Oral Tablet Box of 90","OMOP4770410","RxNorm Extension"
46221235,"deferasirox 180 MG Oral Tablet [Jadenu]","1607790","RxNorm"
41065699,"deferasirox 500 MG Disintegrating Oral Tablet [Exjade] Box of 84","OMOP2263661","RxNorm Extension"
40720445,"deferasirox 90 MG Oral Tablet Box of 30","OMOP4736489","RxNorm Extension"
42926809,"deferasirox 1000 MG Oral Powder [HEMO-JADE]","OMOP4653619","RxNorm Extension"
40720443,"deferasirox 90 MG Oral Tablet [Exjade] Box of 30","OMOP4736491","RxNorm Extension"
21085394,"deferasirox 500 MG Oral Tablet Box of 28","OMOP260994","RxNorm Extension"
42926831,"deferasirox 125 MG [HEMOSIROX]","OMOP4653641","RxNorm Extension"
2917475,"deferasirox 500 MG Effervescent Oral Tablet by Pharmacor","OMOP5134298","RxNorm Extension"
2917493,"deferasirox 250 MG Effervescent Oral Tablet Box of 10","OMOP5134315","RxNorm Extension"
35746804,"deferasirox 500 MG Disintegrating Oral Tablet [Exjade] by Novartis","OMOP2748265","RxNorm Extension"
42926818,"deferasirox 250 MG Oral Powder [J-JADE]","OMOP4653628","RxNorm Extension"
21144303,"deferasirox 250 MG Oral Tablet [Exjade]","OMOP260986","RxNorm Extension"
46221243,"deferasirox 90 MG Oral Tablet [Jadenu]","1607798","RxNorm"
42926843,"deferasirox 500 MG [HEMO-JADE]","OMOP4653653","RxNorm Extension"
2917473,"deferasirox 500 MG Effervescent Oral Tablet Box of 10 by Pharmacor","OMOP5134296","RxNorm Extension"
2917464,"deferasirox 500 MG Effervescent Oral Tablet [Exjade] Box of 28","OMOP5134287","RxNorm Extension"
2917498,"deferasirox 125 MG Effervescent Oral Tablet [Exjade]","OMOP5134320","RxNorm Extension"
