"concept_id","concept_name","concept_code","vocabulary_id"
41315472,"Deferoxamine 40 MG/ML Injectable Solution [Deferoxaminmesilat Do]","OMOP2513434","RxNorm Extension"
41357753,"5 ML Deferoxamine 100 MG/ML Injectable Solution Box of 1","OMOP2555715","RxNorm Extension"
43824718,"2000 MG Deferoxamine 0.1 MG/MG Injection [Desferal] by Novartis","OMOP752569","RxNorm Extension"
41352746,"5 ML Deferoxamine 100 MG/ML Injection [Desferal] Box of 10 by Axicorp","OMOP2550708","RxNorm Extension"
44028821,"Deferoxamine 500 MG [Pms-Deferoxamine]","OMOP1023452","RxNorm Extension"
35605634,"deferoxamine Injection [Desferal]","1731347","RxNorm"
41358134,"5 ML Deferoxamine 100 MG/ML Injectable Solution [Desferal] Box of 10 by NOVARTIS EUROPHARM (ROYAUME-UNI)","OMOP2556096","RxNorm Extension"
21125299,"Deferoxamine 500 MG Injection by A A H","OMOP275429","RxNorm Extension"
41377651,"20 ML Deferoxamine 100 MG/ML Injection [Desferal] Box of 5","OMOP2575613","RxNorm Extension"
41170715,"Deferoxamine 40 MG/ML","OMOP2368677","RxNorm Extension"
44020686,"Pms-Deferoxamine","OMOP1015317","RxNorm Extension"
19080679,"Deferoxamine 100 MG/ML Injectable Solution","315057","RxNorm"
35759106,"Deferoxamine 2000 MG Prefilled Syringe by A A H","OMOP2760567","RxNorm Extension"
43854823,"Deferoxamine 100 MG/ML Injection [Desferal] Box of 10","OMOP940539","RxNorm Extension"
43620717,"Deferoxamine 0.1 MG/MG Injectable Solution Box of 10","OMOP940545","RxNorm Extension"
21056738,"Deferoxamine 500 MG Injection Box of 10 by Kent","OMOP275432","RxNorm Extension"
35605633,"deferoxamine mesylate 2000 MG [Desferal]","1731346","RxNorm"
43789124,"5 ML Deferoxamine 100 MG/ML Injection [Desferal]","OMOP768100","RxNorm Extension"
44093581,"Deferoxamine 2000 MG [Desferal 2g]","OMOP1088212","RxNorm Extension"
41381209,"20 ML Deferoxamine 100 MG/ML Injection [Desferal] Box of 5 by Novartis","OMOP2579171","RxNorm Extension"
586792,"2000 MG Deferoxamine 0.1 MG/MG Injection Box of 5","OMOP3137692","RxNorm Extension"
588421,"5 ML Deferoxamine 100 MG/ML Injection Box of 50","OMOP3135100","RxNorm Extension"
41378566,"20 ML Deferoxamine 100 MG/ML Injectable Solution Box of 10","OMOP2576528","RxNorm Extension"
41297315,"Deferoxamine 66.7 MG/ML [Deferoxaminmesilat Do]","OMOP2495277","RxNorm Extension"
35759098,"Deferoxamine 500 MG Injectable Solution Box of 10 by Kent","OMOP2760559","RxNorm Extension"
35775880,"Deferoxamine 2000 MG Injectable Suspension [Desferal] Box of 1 by Novartis","OMOP2777341","RxNorm Extension"
44071669,"Deferoxamine 2000 MG Injectable Suspension","OMOP1066300","RxNorm Extension"
44102632,"Deferoxamine 500 MG Injectable Suspension by Hospira","OMOP1097263","RxNorm Extension"
35746596,"Deferoxamine 2000 MG Injectable Suspension Box of 1 by A A H","OMOP2748057","RxNorm Extension"
590503,"Deferoxamine 0.1 MG/MG Injection Box of 5","OMOP3138009","RxNorm Extension"
35766653,"Deferoxamine 500 MG Injectable Suspension [Desferal]","OMOP2768114","RxNorm Extension"
2052658,"deferoxamine 500 MG Injection by Korea DB Pharm","OMOP4953163","RxNorm Extension"
43646830,"20 ML Deferoxamine 100 MG/ML Injectable Solution","OMOP795373","RxNorm Extension"
43736694,"20 ML Deferoxamine 100 MG/ML Injection [Desferal]","OMOP795374","RxNorm Extension"
588219,"Deferoxamine 100 MG/ML Injection Box of 1","OMOP3138753","RxNorm Extension"
35763309,"Deferoxamine 2000 MG Prefilled Syringe by Hospira","OMOP2764770","RxNorm Extension"
35746597,"Deferoxamine 2000 MG Injectable Suspension by A A H","OMOP2748058","RxNorm Extension"
41023700,"Deferoxamine 66.7 MG/ML Injectable Solution","OMOP2221662","RxNorm Extension"
35754978,"Deferoxamine 2000 MG Injectable Solution by Hospira","OMOP2756439","RxNorm Extension"
41065698,"Deferoxamine 66.7 MG/ML Injectable Solution [Deferoxaminmesilat Do]","OMOP2263660","RxNorm Extension"
40722610,"Deferoxamine 2000 MG Injectable Suspension Box of 1 by Pfizer","OMOP4734600","RxNorm Extension"
43782739,"Deferoxamine 100 MG/ML Injectable Solution Box of 10","OMOP940535","RxNorm Extension"
44076724,"Deferoxamine 2000 MG Injectable Solution [Desferal 2g] by Novartis","OMOP1071355","RxNorm Extension"
21115654,"Deferoxamine 500 MG Injection Box of 10 by A A H","OMOP275433","RxNorm Extension"
43764581,"Deferoxamine 100 MG/ML Injectable Solution Box of 5","OMOP940534","RxNorm Extension"
35605637,"deferoxamine mesylate 500 MG Injection","1731350","RxNorm"
41444741,"7.5 ML Deferoxamine 66.7 MG/ML Injectable Solution [Deferoxaminmesilat Do]","OMOP2642703","RxNorm Extension"
42925561,"Deferoxamine 500 MG [PFIZER DEFEROXAMINE MESYLATE]","OMOP4652389","RxNorm Extension"
43782740,"Deferoxamine 0.1 MG/MG Injection [Desferal] Box of 5","OMOP940548","RxNorm Extension"
40722632,"Deferoxamine 500 MG Injectable Solution by Pfizer","OMOP4734578","RxNorm Extension"
21115655,"Deferoxamine 500 MG Injection [Desferal] Box of 10 by Sigma-Tau","OMOP275439","RxNorm Extension"
44064034,"Deferoxamine 500 MG Injectable Solution [Desferal] by Novartis","OMOP1058665","RxNorm Extension"
43771268,"5 ML Deferoxamine 100 MG/ML Injection [Desferal] Box of 5 by Novartis","OMOP768103","RxNorm Extension"
41378979,"20 ML Deferoxamine 100 MG/ML Injectable Solution Box of 25","OMOP2576941","RxNorm Extension"
40722631,"Deferoxamine 500 MG Injectable Solution Box of 10 by Pfizer","OMOP4734579","RxNorm Extension"
43788512,"2000 MG Deferoxamine 0.1 MG/MG Injection [Desferal] Box of 10 by Novartis","OMOP752573","RxNorm Extension"
588791,"Deferoxamine 0.1 MG/MG Injection","OMOP3138463","RxNorm Extension"
41378462,"20 ML Deferoxamine 100 MG/ML Injection [Desferal] Box of 10 by Novartis","OMOP2576424","RxNorm Extension"
35775881,"Deferoxamine 2000 MG Injectable Solution [Desferal] by Novartis","OMOP2777342","RxNorm Extension"
43692794,"Deferoxamine 100 MG/ML Injection [Desferal]","OMOP940532","RxNorm Extension"
35749734,"Deferoxamine 500 MG Injectable Suspension Box of 10","OMOP2751195","RxNorm Extension"
44097477,"Deferoxamine 2000 MG Injectable Solution","OMOP1092108","RxNorm Extension"
35411835,"Deferoxamine 500 MG Injectable Solution [Desferal] Box of 1 by NOVARTIS PHARMA","OMOP1145420","RxNorm Extension"
40722615,"Deferoxamine 2000 MG Injectable Solution [Desferal]","OMOP4734595","RxNorm Extension"
43675047,"Deferoxamine 1 MG/MG","OMOP940529","RxNorm Extension"
588638,"Deferoxamine 100 MG/ML Injection Box of 50","OMOP3136804","RxNorm Extension"
